4,51,0.023587
4,52,0.045632
4,53,0.126907
4,54,0.040429
4,56,0.117439
4,59,0.015467
4,65,0.022359
4,66,0.019640
4,68,0.288216
4,69,0.123242
4,70,0.016336
4,72,0.009430
4,73,0.230211
4,74,0.045370
4,75,0.187783
4,76,0.102283
4,78,0.305438
4,79,0.066873
4,81,0.072231
4,82,0.059262
4,83,0.038883
4,84,0.152215
4,85,0.044877
4,86,0.027405
4,87,0.114263
4,88,0.034888
4,89,0.049773
4,90,0.051900
4,91,0.083553
4,92,0.033029
4,93,0.026810
4,94,0.016494
4,95,0.025648
4,96,0.011968
4,97,0.050415
4,98,0.113894
4,100,0.168740
4,101,0.020898
4,102,0.027151
4,103,0.037634
4,104,0.009740
4,105,0.049998
4,106,0.041408
4,107,0.014451
4,108,0.049598
4,109,0.090505
4,111,0.009280
4,112,0.027438
4,114,0.026686
4,115,0.023534
4,116,0.267327
4,117,0.071561
4,118,0.118985
4,119,0.052565
4,120,0.072205
4,121,0.047496
4,124,0.014113
4,125,0.009667
4,127,0.016699
4,129,0.048481
4,130,0.102775
4,132,0.011671
4,134,0.060576
4,135,0.024458
4,136,0.084784
4,137,0.045221
4,139,0.070344
4,141,0.064918
4,142,0.257891
4,143,0.015293
4,144,0.029090
4,145,0.046922
4,146,0.010449
4,147,0.062487
4,148,0.045289
5,8,0.042285
5,11,0.039846
5,15,0.042863
5,16,0.056368
5,19,0.032116
5,20,0.047969
5,21,0.045709
5,23,0.049857
5,25,0.043688
5,30,0.100751
5,52,0.037944
5,56,0.028606
5,73,0.032497
5,74,0.039367
5,75,0.038346
5,78,0.114600
5,79,0.035588
5,82,0.034793
5,84,0.034518
5,85,0.037189
5,87,0.032838
5,90,0.044211
5,91,0.050391
5,100,0.035597
5,120,0.031294
5,129,0.023944
5,130,0.034925
5,134,0.029091
6,8,0.047365
6,9,0.064841
6,10,0.081054
6,11,0.038715
6,12,0.067225
6,13,0.049043
6,14,0.064174
6,15,0.055148
6,18,0.070999
6,19,0.011212
6,20,0.036429
6,22,0.157099
6,23,0.032414
6,24,0.043143
6,25,0.019757
6,26,0.089708
6,27,0.210689
6,28,0.134795
6,29,0.096405
6,31,0.169233
6,32,0.057756
6,33,0.018849
6,34,0.072523
6,35,0.064865
6,36,0.051151
6,37,0.064492
6,38,0.102858
6,41,0.044842
6,42,0.051249
6,43,0.026005
6,44,0.024818
6,45,0.093381
6,46,0.108139
6,47,0.067223
6,48,0.008443
6,49,0.030555
6,50,0.081308
6,51,0.057207
6,52,0.149515
6,53,0.166006
6,54,0.066482
6,55,0.052342
6,56,0.100744
6,57,0.078294
6,59,0.023589
6,60,0.059430
6,61,0.072995
6,62,0.090641
6,63,0.040923
6,65,0.070832
6,66,0.062880
6,67,0.060177
6,68,0.104124
6,69,0.216668
6,70,0.019421
6,71,0.019126
6,72,0.036521
6,73,0.099859
6,75,0.067162
6,76,0.091405
6,78,0.037325
6,79,0.015887
6,80,0.164470
6,81,0.048222
6,82,0.066698
6,83,0.051527
6,86,0.026398
6,87,0.062012
6,88,0.033477
6,89,0.029489
6,91,0.086322
6,92,0.161521
6,93,0.081877
6,94,0.041602
6,95,0.069928
6,96,0.031890
6,97,0.036961
6,98,0.030635
6,99,0.129870
6,100,0.058557
6,101,0.046277
6,102,0.047501
6,103,0.044720
6,104,0.074644
6,105,0.079097
6,106,0.077999
6,107,0.014181
6,108,0.070919
6,109,0.035769
6,110,0.089151
6,111,0.042445
6,112,0.082559
6,113,0.065646
6,114,0.068707
6,115,0.145658
6,116,0.173204
6,117,0.074036
6,118,0.114948
6,119,0.061366
6,120,0.077800
6,121,0.008481
6,122,0.038164
6,123,0.041607
6,124,0.010894
6,125,0.067057
6,126,0.046605
6,127,0.131595
6,128,0.094398
6,129,0.076869
6,130,0.110165
6,131,0.059226
6,132,0.055413
6,133,0.065032
6,134,0.092961
6,135,0.012816
6,136,0.083135
6,137,0.044197
6,138,0.065094
6,139,0.067262
6,140,0.021275
6,142,0.087018
6,143,0.059539
6,144,0.099964
6,145,0.016286
6,146,0.005797
6,147,0.037909
6,148,0.082815
6,149,0.053987
6,150,0.070762
7,10,0.188202
7,14,0.158181
7,17,0.706184
7,26,0.063154
7,28,0.083332
7,29,0.056234
7,38,0.095085
7,40,0.233279
7,41,0.068326
7,46,0.048991
7,47,0.046994
7,48,0.158173
7,49,0.054756
7,57,0.086557
7,58,0.227166
7,65,0.095991
7,67,0.034674
7,68,0.075960
7,72,0.027277
7,74,0.504949
7,76,0.044075
7,81,0.033918
7,82,0.041430
7,85,0.588292
7,86,0.046906
7,87,0.052292
7,89,0.043529
7,90,0.357061
7,92,0.054424
7,97,0.034244
7,104,0.105685
7,105,0.045845
7,106,0.045433
7,111,0.026648
7,112,0.037689
7,113,0.082633
7,114,0.069791
7,115,0.227778
7,116,0.112222
7,118,0.055577
7,122,0.029565
7,125,0.040222
7,127,0.048001
7,128,0.091574
7,129,0.025031
7,133,0.080578
7,134,0.046144
7,147,0.038747
7,148,0.118480
7,150,0.123663
8,9,0.051176
8,10,0.016075
8,11,0.046373
8,12,0.044563
8,13,0.058081
8,14,0.049249
8,15,0.114635
8,16,0.069677
8,18,0.047421
8,19,0.046845
8,20,0.014112
8,22,0.019597
8,23,0.059602
8,24,0.025626
8,25,0.012204
8,26,0.073130
8,27,0.030369
8,29,0.074947
8,30,0.055498
8,31,0.078541
8,32,0.038241
8,33,0.016947
8,34,0.025409
8,35,0.046268
8,36,0.018490
8,37,0.009515
8,38,0.028550
8,39,0.025139
8,42,0.026595
8,43,0.043644
8,45,0.048549
8,46,0.040053
8,47,0.084180
8,48,0.010332
8,50,0.016382
8,51,0.169138
8,52,0.044471
8,53,0.163177
8,54,0.069834
8,55,0.015660
8,56,0.060738
8,59,0.010726
8,60,0.072672
8,62,0.011721
8,63,0.011670
8,64,0.113288
8,65,0.069280
8,66,0.111436
8,67,0.014847
8,68,0.248246
8,69,0.077144
8,70,0.011595
8,71,0.035195
8,72,0.018684
8,73,0.036306
8,74,0.044464
8,75,0.058512
8,76,0.008059
8,78,0.061787
8,79,0.059623
8,81,0.022749
8,82,0.052013
8,83,0.014381
8,84,0.041046
8,85,0.043716
8,86,0.021062
8,87,0.032616
8,88,0.024562
8,89,0.019195
8,90,0.050738
8,91,0.077122
8,92,0.031363
8,93,0.025143
8,94,0.011753
8,95,0.019305
8,96,0.008627
8,97,0.017105
8,100,0.053062
8,101,0.208886
8,102,0.058511
8,104,0.019482
8,105,0.066126
8,106,0.039329
8,107,0.012785
8,108,0.017764
8,109,0.043586
8,110,0.065267
8,111,0.026376
8,112,0.071472
8,113,0.034092
8,114,0.039271
8,115,0.067860
8,116,0.274855
8,117,0.076710
8,118,0.103232
8,119,0.051947
8,120,0.054557
8,121,0.016006
8,124,0.061769
8,125,0.066472
8,127,0.303772
8,128,0.060658
8,129,0.022704
8,130,0.150601
8,131,0.036806
8,132,0.040335
8,133,0.033347
8,134,0.057802
8,135,0.014012
8,136,0.076903
8,137,0.043045
8,138,0.034166
8,139,0.027324
8,142,0.037487
8,143,0.035047
8,144,0.073667
8,146,0.044289
8,147,0.046484
8,148,0.047053
8,149,0.017161
8,150,0.030977
9,10,0.026572
9,12,0.072739
9,13,0.091611
9,14,0.056607
9,15,0.021994
9,16,0.052251
9,17,0.045486
9,18,0.038242
9,19,0.004851
9,20,0.035969
9,22,0.041519
9,23,0.045720
9,24,0.033359
9,25,0.005193
9,26,0.103748
9,27,0.066568
9,28,0.049249
9,29,0.053426
9,31,0.033180
9,32,0.047555
9,33,0.007842
9,34,0.039177
9,35,0.058327
9,36,0.118791
9,37,0.067886
9,38,0.053137
9,39,0.016353
9,42,0.037902
9,43,0.017711
9,44,0.115201
9,45,0.044015
9,46,0.041610
9,47,0.031503
9,48,0.004122
9,49,0.011842
9,50,0.093434
9,51,0.036061
9,52,0.020798
9,53,0.116895
9,54,0.073869
9,55,0.063740
9,56,0.082199
9,57,0.024105
9,59,0.004800
9,61,0.014661
9,62,0.049111
9,63,0.036930
9,65,0.071133
9,66,0.070815
9,67,0.009537
9,68,0.141660
9,69,0.072031
9,70,0.034867
9,71,0.027954
9,72,0.009481
9,75,0.006960
9,76,0.085655
9,78,0.037256
9,79,0.007644
9,80,0.035852
9,81,0.065641
9,82,0.042127
9,83,0.024858
9,86,0.060484
9,87,0.052143
9,88,0.028217
9,89,0.005620
9,91,0.048661
9,92,0.044047
9,93,0.019362
9,94,0.067963
9,95,0.068831
9,96,0.017372
9,97,0.021716
9,98,0.043928
9,100,0.005893
9,101,0.025644
9,102,0.050008
9,104,0.029153
9,105,0.136741
9,106,0.148572
9,107,0.038339
9,108,0.021581
9,109,0.034183
9,110,0.038043
9,111,0.011532
9,112,0.061294
9,113,0.040016
9,114,0.022790
9,115,0.043325
9,116,0.090870
9,117,0.043501
9,118,0.107638
9,119,0.028092
9,120,0.067726
9,121,0.032759
9,123,0.022472
9,124,0.053252
9,125,0.068651
9,126,0.007977
9,127,0.163504
9,128,0.044238
9,129,0.074263
9,130,0.067637
9,131,0.047632
9,132,0.003588
9,133,0.039552
9,134,0.059499
9,135,0.056633
9,136,0.052303
9,137,0.035119
9,138,0.021489
9,139,0.017872
9,140,0.050849
9,141,0.035802
9,142,0.022158
9,143,0.061985
9,144,0.168454
9,145,0.017079
9,146,0.044460
9,147,0.044302
9,148,0.053617
9,149,0.012489
9,150,0.036389
10,12,0.028124
10,14,0.013791
10,17,0.098685
10,18,0.033921
10,19,0.073093
10,20,0.015351
10,22,0.051934
10,24,0.026865
10,25,0.081159
10,26,0.015879
10,27,0.094069
10,29,0.082619
10,31,0.030586
10,32,0.079071
10,33,0.018186
10,34,0.009220
10,35,0.034530
10,36,0.086293
10,37,0.146187
10,38,0.011823
10,39,0.044973
10,40,0.193271
10,41,0.068241
10,42,0.061517
10,43,0.044586
10,45,0.011325
10,46,0.050498
10,47,0.015267
10,48,0.076766
10,50,0.089647
10,51,0.016703
10,53,0.061358
10,55,0.052641
10,56,0.170888
10,58,0.076198
10,59,0.011449
10,60,0.035705
10,62,0.072852
10,65,0.172354
10,66,0.018228
10,67,0.032752
10,68,0.200845
10,69,0.090518
10,70,0.036808
10,72,0.007595
10,74,0.190018
10,75,0.014877
10,76,0.024841
10,78,0.041012
10,79,0.019906
10,80,0.087090
10,81,0.049154
10,82,0.045713
10,83,0.035916
10,85,0.052840
10,86,0.022030
10,87,0.090087
10,88,0.008930
10,89,0.033965
10,90,0.060604
10,91,0.069272
10,92,0.208214
10,93,0.025398
10,94,0.180389
10,95,0.020272
10,96,0.095962
10,97,0.112055
10,100,0.039848
10,101,0.014013
10,104,0.052377
10,105,0.074809
10,106,0.096065
10,107,0.044192
10,108,0.018273
10,109,0.045828
10,110,0.029705
10,111,0.022247
10,112,0.025603
10,113,0.037398
10,114,0.074670
10,115,0.049825
10,116,0.167796
10,117,0.084401
10,118,0.107912
10,119,0.040353
10,120,0.008400
10,121,0.022076
10,122,0.039370
10,124,0.010094
10,125,0.058856
10,127,0.076177
10,128,0.066188
10,129,0.056585
10,132,0.037921
10,133,0.036622
10,136,0.011484
10,138,0.020482
10,140,0.028298
10,142,0.054739
10,143,0.074227
10,144,0.087612
10,146,0.008614
10,147,0.044913
10,148,0.022480
10,150,0.039478
11,12,0.024987
11,13,0.041238
11,14,0.018027
11,15,0.073815
11,16,0.101725
11,19,0.079869
11,20,0.034667
11,22,0.049885
11,23,0.087979
11,24,0.068272
11,25,0.022160
11,26,0.020579
11,28,0.023388
11,29,0.046841
11,30,0.051856
11,31,0.069636
11,33,0.070112
11,37,0.067678
11,38,0.072434
11,39,0.023873
11,41,0.029750
11,45,0.019786
11,47,0.021941
11,48,0.024504
11,49,0.026475
11,52,0.211596
11,53,0.112872
11,54,0.038175
11,56,0.018298
11,57,0.091582
11,59,0.031420
11,60,0.030081
11,62,0.031600
11,64,0.028726
11,65,0.053159
11,66,0.012903
11,68,0.103940
11,69,0.105381
11,72,0.020757
11,73,0.054842
11,74,0.042559
11,75,0.107390
11,76,0.054868
11,78,0.058145
11,79,0.038780
11,82,0.100107
11,83,0.066899
11,84,0.060696
11,85,0.041277
11,86,0.031397
11,87,0.040157
11,90,0.048299
11,91,0.032307
11,92,0.070742
11,93,0.024813
11,95,0.060284
11,97,0.046949
11,99,0.031333
11,100,0.069356
11,102,0.018084
11,104,0.037155
11,105,0.048376
11,106,0.161134
11,107,0.013180
11,109,0.023950
11,110,0.023782
11,111,0.017935
11,113,0.023132
11,114,0.075491
11,115,0.071866
11,116,0.127261
11,117,0.039339
11,118,0.096850
11,119,0.058205
11,120,0.015250
11,122,0.022356
11,124,0.016827
11,125,0.069108
11,126,0.039396
11,127,0.069340
11,128,0.076162
11,129,0.186369
11,130,0.031145
11,131,0.046461
11,132,0.055546
11,133,0.022611
11,134,0.022577
11,136,0.102354
11,138,0.024598
11,139,0.028541
11,142,0.196450
11,143,0.082887
11,144,0.021673
11,145,0.151978
11,148,0.053543
11,149,0.056413
12,13,0.089910
12,14,0.059929
12,15,0.133156
12,16,0.047153
12,18,0.024060
12,19,0.021045
12,20,0.038224
12,22,0.063731
12,23,0.035835
12,24,0.070116
12,25,0.031244
12,26,0.126661
12,27,0.065293
12,28,0.065135
12,29,0.064307
12,31,0.096169
12,32,0.103249
12,33,0.057078
12,34,0.127240
12,35,0.050166
12,36,0.074350
12,37,0.088469
12,38,0.013874
12,39,0.082190
12,41,0.035230
12,42,0.018135
12,43,0.054612
12,44,0.077862
12,45,0.082896
12,46,0.079118
12,47,0.039157
12,48,0.023014
12,50,0.097891
12,51,0.007891
12,52,0.024697
12,53,0.128702
12,54,0.053076
12,55,0.035694
12,56,0.067440
12,57,0.025759
12,59,0.046821
12,60,0.089755
12,61,0.054453
12,62,0.057884
12,63,0.023951
12,64,0.034957
12,65,0.078669
12,66,0.092784
12,68,0.198193
12,69,0.141633
12,70,0.053836
12,71,0.015631
12,72,0.002941
12,73,0.015993
12,75,0.007405
12,76,0.081297
12,79,0.007991
12,80,0.059823
12,81,0.035267
12,82,0.051548
12,83,0.064460
12,84,0.024174
12,86,0.019576
12,87,0.093370
12,88,0.036791
12,89,0.015296
12,91,0.059705
12,92,0.118663
12,93,0.059270
12,94,0.058272
12,95,0.008089
12,96,0.056379
12,97,0.082244
12,98,0.019389
12,99,0.034715
12,100,0.006240
12,101,0.007174
12,102,0.075302
12,103,0.054947
12,104,0.027967
12,105,0.108440
12,106,0.172864
12,107,0.011446
12,108,0.107710
12,109,0.041991
12,110,0.034826
12,111,0.020106
12,112,0.084679
12,113,0.121580
12,114,0.063993
12,115,0.051983
12,116,0.182972
12,117,0.066235
12,118,0.133747
12,119,0.095686
12,120,0.097429
12,121,0.038440
12,122,0.014501
12,124,0.019856
12,125,0.040078
12,126,0.008272
12,127,0.195277
12,128,0.079790
12,129,0.126105
12,130,0.112981
12,131,0.105158
12,132,0.014895
12,133,0.120306
12,134,0.035419
12,135,0.051484
12,136,0.051128
12,137,0.029086
12,138,0.017040
12,140,0.040756
12,142,0.144379
12,143,0.094478
12,144,0.106296
12,145,0.042003
12,146,0.003213
12,147,0.074093
12,148,0.071662
12,149,0.026287
12,150,0.030098
13,14,0.037009
13,18,0.038796
13,20,0.041284
13,25,0.043630
13,26,0.025146
13,27,0.032968
13,29,0.147920
13,31,0.032869
13,32,0.016311
13,34,0.018127
13,35,0.032717
13,38,0.019111
13,39,0.134338
13,45,0.040333
13,46,0.031908
13,47,0.084846
13,52,0.039739
13,53,0.259082
13,54,0.100512
13,55,0.016585
13,56,0.041446
13,57,0.052818
13,61,0.022785
13,62,0.012305
13,63,0.012429
13,65,0.049108
13,66,0.046766
13,67,0.049545
13,68,0.043034
13,69,0.042182
13,70,0.059070
13,71,0.031724
13,72,0.012179
13,75,0.040056
13,76,0.049597
13,79,0.064333
13,80,0.054331
13,81,0.014663
13,83,0.022458
13,87,0.059776
13,88,0.047724
13,91,0.037553
13,92,0.079718
13,93,0.062070
13,95,0.036200
13,97,0.018030
13,99,0.037951
13,100,0.035734
13,101,0.022927
13,102,0.061110
13,104,0.033557
13,105,0.067422
13,106,0.093255
13,107,0.047815
13,108,0.088764
13,109,0.056501
13,110,0.066952
13,111,0.039718
13,112,0.047883
13,113,0.071290
13,114,0.033736
13,116,0.098726
13,117,0.032299
13,118,0.047849
13,119,0.097248
13,120,0.046776
13,121,0.017434
13,125,0.059767
13,126,0.041160
13,127,0.246040
13,128,0.058765
13,129,0.016735
13,130,0.111606
13,131,0.064785
13,133,0.069844
13,134,0.056720
13,135,0.015183
13,136,0.098912
13,137,0.044729
13,138,0.064086
13,139,0.063254
13,142,0.154475
13,143,0.073990
13,144,0.138728
13,147,0.047780
13,148,0.056729
13,149,0.058217
13,150,0.130948
14,16,0.056735
14,17,0.121150
14,18,0.052834
14,19,0.055412
14,20,0.013388
14,22,0.068018
14,24,0.062202
14,25,0.037264
14,26,0.142407
14,27,0.048069
14,28,0.071843
14,29,0.082184
14,31,0.070943
14,32,0.086401
14,33,0.033427
14,34,0.033523
14,35,0.032690
14,36,0.057725
14,37,0.086904
14,38,0.129251
14,39,0.052743
14,42,0.008253
14,44,0.064487
14,45,0.084199
14,46,0.038708
14,47,0.049115
14,48,0.046848
14,50,0.064692
14,51,0.013665
14,52,0.048263
14,53,0.228625
14,54,0.084319
14,55,0.063509
14,56,0.109501
14,57,0.025720
14,58,0.045306
14,59,0.008324
14,61,0.077523
14,62,0.065076
14,63,0.006791
14,65,0.118613
14,66,0.104314
14,67,0.043479
14,68,0.113782
14,69,0.181079
14,70,0.024192
14,71,0.014355
14,72,0.026884
14,75,0.031089
14,76,0.065100
14,79,0.037601
14,80,0.025033
14,81,0.042204
14,82,0.025316
14,83,0.049684
14,85,0.107500
14,86,0.027803
14,87,0.061046
14,88,0.025889
14,89,0.005526
14,91,0.045203
14,92,0.097685
14,93,0.033616
14,94,0.062428
14,95,0.027002
14,96,0.006086
14,97,0.049940
14,98,0.102874
14,99,0.022347
14,100,0.076722
14,101,0.073461
14,102,0.053677
14,103,0.022936
14,104,0.099062
14,105,0.069161
14,106,0.063993
14,107,0.043585
14,108,0.104358
14,109,0.161602
14,110,0.020078
14,111,0.069324
14,112,0.077845
14,113,0.085808
14,114,0.037121
14,115,0.116630
14,116,0.092556
14,117,0.126774
14,118,0.054930
14,119,0.135689
14,120,0.108089
14,121,0.048387
14,123,0.120676
14,124,0.008047
14,125,0.065059
14,126,0.026675
14,127,0.233508
14,128,0.032142
14,129,0.099463
14,130,0.029238
14,131,0.089303
14,132,0.065083
14,133,0.085060
14,134,0.061040
14,135,0.009660
14,136,0.077448
14,137,0.086005
14,138,0.017332
14,139,0.018484
14,140,0.042408
14,141,0.072698
14,142,0.174936
14,143,0.074372
14,144,0.087083
14,145,0.007305
14,146,0.004496
14,147,0.030405
14,148,0.015502
14,149,0.216709
14,150,0.060024
15,16,0.111396
15,19,0.294403
15,22,0.022715
15,23,0.095060
15,24,0.081564
15,25,0.023167
15,28,0.024470
15,30,0.056359
15,31,0.031012
15,32,0.024800
15,33,0.032235
15,34,0.082857
15,37,0.018001
15,39,0.024880
15,41,0.112499
15,42,0.076746
15,45,0.020496
15,47,0.064493
15,49,0.041660
15,50,0.027699
15,51,0.067973
15,52,0.111929
15,53,0.047448
15,54,0.020872
15,56,0.023044
15,59,0.032427
15,60,0.184126
15,61,0.056088
15,62,0.065969
15,64,0.031303
15,65,0.023472
15,66,0.050861
15,68,0.098059
15,70,0.052637
15,72,0.028094
15,73,0.057610
15,74,0.044914
15,75,0.045451
15,78,0.062649
15,79,0.041135
15,80,0.046330
15,82,0.040340
15,83,0.027161
15,84,0.065439
15,85,0.044294
15,87,0.100403
15,88,0.032632
15,89,0.061619
15,90,0.051316
15,91,0.089911
15,93,0.127208
15,94,0.035592
15,95,0.038084
15,97,0.034465
15,98,0.031205
15,100,0.041145
15,101,0.114556
15,102,0.048765
15,105,0.053878
15,106,0.140002
15,107,0.013534
15,112,0.029389
15,113,0.037823
15,114,0.064314
15,115,0.053303
15,116,0.096273
15,117,0.073286
15,118,0.068849
15,119,0.049238
15,120,0.072545
15,122,0.030186
15,123,0.055480
15,124,0.175211
15,125,0.058710
15,127,0.045150
15,128,0.023506
15,129,0.057455
15,130,0.144641
15,131,0.029035
15,132,0.039225
15,133,0.037003
15,134,0.023810
15,136,0.020795
15,142,0.043239
15,144,0.060803
15,146,0.036208
15,147,0.071067
15,148,0.013860
15,150,0.019503
16,19,0.087774
16,22,0.116270
16,23,0.120998
16,24,0.046341
16,25,0.036876
16,30,0.068592
16,31,0.055929
16,33,0.047973
16,37,0.103394
16,39,0.040369
16,41,0.039409
16,45,0.034488
16,52,0.095627
16,53,0.030610
16,54,0.039870
16,59,0.055756
16,60,0.047101
16,62,0.081229
16,64,0.037321
16,66,0.023388
16,68,0.034983
16,73,0.088994
16,74,0.067353
16,75,0.061645
16,78,0.081416
16,79,0.059648
16,82,0.058026
16,83,0.050648
16,84,0.084647
16,85,0.059286
16,90,0.073604
16,91,0.026510
16,93,0.047674
16,98,0.217323
16,100,0.059667
16,102,0.031017
16,104,0.054784
16,105,0.054826
16,106,0.109929
16,107,0.077467
16,114,0.071778
16,115,0.057229
16,116,0.034553
16,118,0.037695
16,119,0.029371
16,120,0.028939
16,124,0.026003
16,125,0.027208
16,127,0.090857
16,128,0.045241
16,129,0.043275
16,130,0.059709
16,136,0.113503
16,142,0.085475
16,144,0.058458
16,148,0.025572
17,19,0.023410
17,25,0.025964
17,26,0.044822
17,27,0.040980
17,28,0.059359
17,29,0.063591
17,31,0.020537
17,37,0.019694
17,38,0.080939
17,39,0.152341
17,40,0.250405
17,41,0.069478
17,42,0.072366
17,46,0.037418
